dataframe,lambda_l1,learning_rate,max_depth,min_data_in_leaf,n_estimators,num_leaves,lift,accuracy,precision_score,recall,f1_score,roc_auc_ovr
data_ohe,8,0.5,30,20,30,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,30,20,30,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,30,20,30,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,30,20,30,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,30,20,60,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,30,20,60,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,30,20,60,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,30,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,40,20,120,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,30,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,30,20,120,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,20,20,120,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,20,20,120,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,20,20,120,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,20,20,60,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,20,20,60,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,20,20,60,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,20,20,60,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,20,20,30,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,20,20,30,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,20,20,30,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,20,20,30,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,30,20,120,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,30,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,30,20,120,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,30,20,120,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,30,20,60,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,120,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,120,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,120,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,120,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,60,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,60,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,60,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,60,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,10,20,30,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,20,20,120,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,40,20,60,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,40,20,30,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,40,20,30,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,40,20,30,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,40,20,60,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,40,20,60,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,40,20,60,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,40,20,30,100,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934109875364659
data_ohe,8,0.5,40,20,120,20,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,40,20,120,40,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,40,20,120,60,2.4827562476369356,0.7230120767227091,0.7147172586716318,0.7225546269198853,0.695976780507416,0.8934171535248737
data_ohe,8,0.5,5,8,10,60,2.4691897819045154,0.7230120767227091,0.7142231014585063,0.7227584849067622,0.6978345467056098,0.8922536602572231
data_ohe,8,0.5,5,8,10,100,2.4691897819045154,0.7230120767227091,0.7142231014585063,0.7227584849067622,0.6978345467056098,0.8922536602572231
data_ohe,8,0.5,5,8,10,20,2.4691897819045154,0.7230120767227091,0.7142231014585063,0.7227584849067622,0.6978345467056098,0.8922536602572231
data_ohe,8,0.5,5,8,10,40,2.4691897819045154,0.7230120767227091,0.7142231014585063,0.7227584849067622,0.6978345467056098,0.8922536602572231
data_ohe,8,0.5,30,20,60,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923388360976702
data_ohe,8,0.5,30,20,120,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923388360976702
data_ohe,8,0.5,20,20,30,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923326701092622
data_ohe,8,0.5,40,20,60,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923388360976702
data_ohe,8,0.5,10,20,120,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923388360976702
data_ohe,8,0.5,20,20,60,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923388360976702
data_ohe,8,0.5,10,20,30,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923326701092622
data_ohe,8,0.5,40,20,120,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923388360976702
data_ohe,8,0.5,30,20,30,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923326701092622
data_ohe,8,0.5,20,20,120,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923388360976702
data_ohe,8,0.5,40,20,30,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923326701092622
data_ohe,8,0.5,10,20,60,10,2.450397903901563,0.7210750651195832,0.7117215896644588,0.7206315499968085,0.6935195687789414,0.8923388360976702
data_ohe,8,0.5,5,8,30,20,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,120,40,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,30,40,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,30,60,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,60,60,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,120,20,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,120,60,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,60,100,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,30,100,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,120,100,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,60,20,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,8,60,40,2.4488369071342255,0.722045938905991,0.712512185645516,0.7214532744167691,0.6968432722529115,0.8920717471782673
data_ohe,8,0.5,5,20,10,60,2.430172310159298,0.7181624437603599,0.70797524986453,0.717467920148396,0.6890481071923992,0.8907400431333017
data_ohe,8,0.5,5,20,10,100,2.430172310159298,0.7181624437603599,0.70797524986453,0.717467920148396,0.6890481071923992,0.8907400431333017
data_ohe,8,0.5,5,20,10,40,2.430172310159298,0.7181624437603599,0.70797524986453,0.717467920148396,0.6890481071923992,0.8907400431333017
data_ohe,8,0.5,5,20,10,20,2.430172310159298,0.7181624437603599,0.70797524986453,0.717467920148396,0.6890481071923992,0.8907400431333017
data_ohe,8,0.5,5,20,10,10,2.430172310159298,0.7181624437603599,0.70797524986453,0.717467920148396,0.6890481071923992,0.8907400431333017
data_ohe,8,0.5,5,20,60,60,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,60,100,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,120,100,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,60,10,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,30,10,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,30,20,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,30,40,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,120,60,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,30,100,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,30,60,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,60,20,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,60,40,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,120,10,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,120,20,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,5,20,120,40,2.4263233202855843,0.7181624437603599,0.7077873028953784,0.7174860623835192,0.6889191446694378,0.8905737276050762
data_ohe,8,0.5,30,20,10,10,2.419057635405779,0.7181577077906702,0.7082794168077112,0.7180176361328945,0.6905144351235075,0.8922243186400065
data_ohe,8,0.5,10,20,10,10,2.419057635405779,0.7181577077906702,0.7082794168077112,0.7180176361328945,0.6905144351235075,0.8922243186400065
data_ohe,8,0.5,40,20,10,10,2.419057635405779,0.7181577077906702,0.7082794168077112,0.7180176361328945,0.6905144351235075,0.8922243186400065
data_ohe,8,0.5,20,20,10,10,2.419057635405779,0.7181577077906702,0.7082794168077112,0.7180176361328945,0.6905144351235075,0.8922243186400065
data_ohe,8,0.5,20,4,30,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951898979225227
data_ohe,8,0.5,20,4,60,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951961824876309
data_ohe,8,0.5,40,4,120,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951961824876309
data_ohe,8,0.5,10,4,60,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951961824876309
data_ohe,8,0.5,30,4,120,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951961824876309
data_ohe,8,0.5,30,4,60,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951961824876309
data_ohe,8,0.5,40,4,60,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951961824876309
data_ohe,8,0.5,10,4,120,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951961824876309
data_ohe,8,0.5,10,4,30,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951898979225227
data_ohe,8,0.5,30,4,30,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951898979225227
data_ohe,8,0.5,40,4,30,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951898979225227
data_ohe,8,0.5,20,4,120,10,2.4184400526848533,0.7230215486620886,0.7122998460314461,0.7218893074840573,0.7005886521410222,0.8951961824876309
data_ohe,8,0.5,5,8,30,10,2.415585816077316,0.7191191096376983,0.7098731077751607,0.7187384185179508,0.694998557527238,0.8927312397824589
data_ohe,8,0.5,5,8,60,10,2.415585816077316,0.7191191096376983,0.7098731077751607,0.7187384185179508,0.694998557527238,0.8927312397824589
data_ohe,8,0.5,5,8,120,10,2.415585816077316,0.7191191096376983,0.7098731077751607,0.7187384185179508,0.694998557527238,0.8927312397824589
data_ohe,8,0.5,20,20,10,20,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,20,20,10,40,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,20,20,10,60,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,20,20,10,100,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,30,20,10,100,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,10,20,10,20,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,30,20,10,40,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,10,20,10,60,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,10,20,10,100,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,30,20,10,20,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,40,20,10,20,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,40,20,10,60,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,40,20,10,40,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,40,20,10,100,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,30,20,10,60,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,10,20,10,40,2.402170893115811,0.7191285815770779,0.7080345818513007,0.7188296019448603,0.6922530325635401,0.8931187295800059
data_ohe,8,0.5,10,12,10,100,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,40,12,10,40,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,40,12,10,20,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,10,12,10,20,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,10,12,10,40,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,10,12,10,60,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,40,12,10,60,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,40,12,10,100,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,20,12,10,40,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,30,12,10,40,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,20,12,10,100,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,20,12,10,60,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,30,12,10,100,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,30,12,10,20,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,20,12,10,20,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,30,12,10,60,2.3939174967772177,0.7230310206014682,0.710820658629165,0.7216083845513706,0.6997073334690544,0.8940254287471794
data_ohe,8,0.5,30,12,30,20,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,30,12,60,40,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,30,12,60,60,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,30,12,60,100,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,30,12,30,40,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,30,12,120,60,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,30,12,120,40,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,30,12,120,20,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,30,12,30,100,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,30,12,30,60,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,30,12,60,20,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,10,12,60,20,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,10,12,60,40,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,20,12,120,100,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
data_ohe,8,0.5,10,12,30,60,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,10,12,30,40,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,10,12,30,20,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,40,12,30,20,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,40,12,30,40,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,40,12,30,60,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,40,12,30,100,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.893487453012168
data_ohe,8,0.5,40,12,60,20,2.3859704909881776,0.7220554108453706,0.7094757165058801,0.7205781647711508,0.6980876489200335,0.8934811684470599
